#Org.,Pro.,Eco.,Descripción,Créditos Iniciales,Modificaciones de Crédito,Créditos Totales consignados,Obligaciones Reconocidas
0,931,22003,MAT.TEC.ESPE.NO INVENTARIABLE ADMON FINANCIERA,0,0,0,0
0,931,22100,ENERGIA ELECTRICA ADMON. FINANCIERA,98847.01,0,98847.01,100734.44
0,931,22105,PRODUCTOS ALIMENTICIOS ADMON. FINANCIERA,0,0,0,0
0,931,22199,OTROS SUMINISTROS,500,0,500,0
0,931,22201,POSTALES ADMON. FINANCIERA,0,0,0,0
0,931,22500,TRIBUTOS ESTATALES,0,0,0,0
0,931,22601,ATENC. PROTO Y REPRE. ADMON. FINANCIERA,2000,0,2000,386.5
0,931,22603,PUBLICACION EN DIARIOS OFICIALES ADMON. FINANCIERA,0,0,0,0
0,931,22604,"JURIDICOS, CONTENCIOSOS ADMON. FINANCIERA",0,0,0,3042.46
0,931,22608,GASTOS DIVERSOS,0,0,0,0
0,931,22611,ANUNCIOS EN PERIODICOS ADMON FINANCIERA,0,0,0,0
0,931,22702,VALORACIONES Y PERITAJES ADMON. FINANCIERA,0,0,0,0
0,931,22706,ESTUD. Y TRABA. TECN. ADMON. FINANCIERA,0,0,0,0
0,931,22708,SERVICIOS DE RECAUDADION ADMON. FINANCIERA,0,0,0,0
0,931,23100,DE LOS MIEMBROS DE LOS ORGANOS DE GOBIERNO,0,0,0,0
0,931,23120,LOCOMOCION PERONAL ADMON FINANCIERA,0,0,0,0
0,931,233,OTRAS INDEMNIZACIONES ADMON. FINANCIERA,0,0,0,0
0,932,12000,SUELDOS GRUPO A1 CATASTRO,0,0,0,0
0,932,12001,SUELDOS GRUPO A2 CATASTRO,0,0,0,0
0,932,12002,SUELDOS GRUPO B CATASTRO,0,0,0,0
0,932,12003,SUELDOS GRUPO C1 CATASTRO,9884.84,0,9884.84,10626.82
0,932,12004,SUELDOS GRUPO C2  CATASTRO,0,0,0,0
0,932,12005,SUELDOS GRUPO E CATASTRO,0,0,0,0
0,932,12006,TRIENIOS FUNC. CATASTRO,3774.7,0,3774.7,3032.46
0,932,12100,COMPLEM. DESTINO CATASTRO,7137.76,0,7137.76,10904.44
0,932,12101,COMPLEM. ESPECIFICO CATASTRO,13994.96,0,13994.96,11329.26
0,932,12103,OTROS COMPLEM. FUNC. CATASTRO,0,0,0,0
0,932,122,RETRIB. ESPECIE CATASTRO,0,0,0,0
0,932,13000,R.B. L.F. CATASTRO,86209.62,0,86209.62,79583.99
0,932,13001,HORAS EXTRAS L.F. CATASTRO,0,0,0,0
0,932,13002,O.R. L.F. CATASTRO,2850,0,2850,2850
0,932,131,REMUN. L.T. CATASTRO,0,0,0,0
0,932,15000,PRODUCT. FUNC. CATASTRO,4953.12,0,4953.12,3852.42
0,932,15100,GRATIFICACIONES F. CATASTRO,0,0,0,0
0,932,15101,GRATIFICACIONES L.F. CATASTRO,0,0,0,0
0,932,15300,DEDICACION FUNC. CATASTRO,0,0,0,0
0,932,15301,DEDICACION LAB. CATASTRO,0,0,0,0
0,932,22001,PRENSA LI. O. PUBLI. CATASTRO,0,0,0,0
0,932,22201,POSTALES  CASTRATO,2200,0,2200,0
0,932,22603,PUBLICACION EN DIARIOS OFICIALES CATASTRO,2000,0,2000,0
0,932,22706,ESTUD. Y TRABA. TECN. CATASTRO,0,0,0,0
0,932,23120,LOCOMOCION PERSONAL CATASTRO,0,0,0,0
0,934,22708,SERVICIOS DE RECAUDACION GESTION DE LA DEUDA DE TESORERIA,59200,0,59200,30029.42
0,934,35900,OTROS GASTOS FINANCIEROS GESTION DE LA DEUDA DE TESORERIA,15000,0,15000,13699.44
0,934,641,GASTOS EN APLICACIONES INFORMATICAS,0,2630.54,2630.54,2630.54
0,934,203,ALQUI. MAQ. INSTA. Y UTILL. GEST. DEUDA TESORERIA,0,0,0,4204.83
0,934,212,EDIF. Y O. CONSTRUCC. GESTION DE LA DEUDA DE TESORERIA,0,0,0,8264.04
0,934,213,MAQ.INSTA Y UTI. GESTION DE LA DEUDA DE TESORERIA,600,0,600,0
0,934,215,MOBILIARIO GESTION DE LA  DEUDA DE TESORERIA,600,0,600,1306.8
0,934,22001,PRENSA REVIS.LIB.Y O. PUBLIC. GEST. DE LA DEUDA DE TESORERIA,11000,0,11000,4450.43
0,934,22003,MAT. TEC. ESPEC. NO INV. GEST. DEUDA TESORERIA,0,0,0,4289.93
0,934,22201,POSTALES GESTION DE LA DEUDA DE TESORERIA,69000,0,69000,74080.69
0,934,22603,PUBLICA. EN DIARIOS OFICIA. GESTION DE LA DUEDA DE TESORERIA,4000,0,4000,3380.4
0,934,22604,"JURIDICOS, CONTENCIOSOS GESTION DE LA DEUDA DE TESORERIA",4500,0,4500,4813.67
0,934,22608,GASTOS DIVERSOS,0,0,0,0
0,934,22611,ANUNCIOS EN PERIODICOS GESTION DE LA DEUDA DE TESORERIA,1000,0,1000,326.7
0,934,22702,VALORACIONES Y PERITAJES GESTION DE LA DEUDA DE TESORERIA,2000,0,2000,0
0,934,22706,ESTUDI. Y TRABAJOS TECNIC. GESTION DE LA DEUDA  DE TESORERIA,211300,0,211300,346997.68
0,934,31100,"GASTOS DE FORMA, MODIFI Y CANCELA  GESTI. DUEDA DE TESORERIA",0,0,0,22000.74
0,934,35200,INTERESES DE DEMORA GESTION  DE LA DEUDA DE TESORERIA,200000,1714366.24,1914366.24,1866893.56
0,2320,12000,SUELDOS GRUPO A1 AREA DE LA MUJER,14677.32,0,14677.32,10241.12
0,2320,12006,TRIENIOS AREA DE LA MUJER,2145.88,0,2145.88,1498.36
0,2320,12100,COMPLEMENTO DE DESTINO AREA DE LA MUJER,11653.6,0,11653.6,8324
0,2320,12101,COMPLEMENTO ESPECIFICO AREA DE LA MUJER,11599.42,0,11599.42,8285.3
0,2320,13000,R.B. L.F. AREA DE MUJER,132065.16,0,132065.16,132065.16
0,2320,13001,HORAS EXTRAS L.F. AREA DE MUJER,0,0,0,0
0,2320,13002,O.R. L.F. AREA DE MUJER,1440,0,1440,1400
0,2320,15000,PRODUCT. FUNC.  AREA DE LA MUJER,8075.16,0,8075.16,5383.44
0,2320,15101,GRATIFICACIONES L.F. AREA DE MUJER,0,0,0,0
0,2320,15301,DEDICACION LAB. AREA DE LA MUJER,0,0,0,0
0,2320,22003,MAT.TEC.ESPE.NO.INVENTARIABLE AREA DE LA MUJER,0,0,0,232.12
0,2320,223,TRANSPORTES,0,0,0,0
0,2320,22602,PUBLIC. Y PROPAGANDA  AREA DE LA MUJER,0,0,0,0
0,2320,22606,REUNIO.CONFE. Y CURSOS AREA DE LA MUJER,0,0,0,300
0,2320,22706,ESTUD. Y TRABA TECN. AREA DE LA MUJER,10000,0,10000,6370.2
0,2320,23120,LOCOMOCION PERONAL AREA DE LA MUJER,0,0,0,0
0,2320,489,OTRAS TRANSFERENCIAS AREA DE LA MUJER,0,0,0,0
0,2321,13000,R.B. L.F. INMIGRACION Y COOPERACION AL DESARROLLO,0,0,0,2501.4
0,2321,13001,HORAS EXTRAS L.F. INMIGRACION Y COOPERACION AL DESARROLLO,0,0,0,0
0,2321,13002,O.R. L.F. INMIGRACION Y COOPERACION AL DESARROLLO,0,0,0,0
0,2321,15101,GRATIFICACIONES L.F. INMIGRACION Y COOPERACION AL DESARROLLO,0,0,0,0
0,2321,15301,DEDICACION LAB. INMIGRACION Y COOPERACION AL DESARROLLO,0,0,0,0
0,2321,215,MOBILIARIO INMIGRA. Y COOPERA. AL DESARROLLO,0,0,0,0
0,2321,22601,ATENC.PROTO Y REPRE. INMIGRA. Y COOPERA. AL DESARROLLO,0,0,0,0
0,2321,22602,PUBLIC. Y PROPAGANDA INMIGRA. Y COOPERA. AL DESARROLLO,0,0,0,0
0,2321,22606,REUNIO. CONFE. Y CURSOS INMIGRA. Y COOPERA. AL DESARROLLO,0,0,0,0
0,2321,22706,ESTUD. Y TRABA. TECN. INMIGRA. Y COOPERA. AL DESARROLLO,0,0,0,0
0,2321,23120,LOCOMOCION PERONAL INMIGRACION Y COOPERACION AL DESARROLLO,0,0,0,0
0,2321,481,PREM. BECAS Y OTRAS INMIGRA. Y COOPERA. AL DESARROLLO,0,0,0,0
0,2321,489,OTRAS TRANSF. INMIGRA. Y COOPERA. AL DESARROLLO.,0,0,0,0
0,2321,49001,OTRAS TRANSF. ONG AL EXTERIOR INMIGR. Y COOPE. AL DESARROLLO,0,2000,2000,2000
0,2322,13002,OTRAS REMUNERACIONES COOPERACION SOCIAL Y VOLUNTARIADO,990,0,990,0
0,2322,13000,RETRIBUCIONES BASICAS COOPERACION SOCIAL Y VOLUNTARIADO,88123.02,0,88123.02,80248.06
0,2330,215,MOBILIARIO AYUIDA A DOMICILIO,0,577.02,577.02,577.02
0,2330,13000,R.B. L.F. AYUDA A DOMICILIO,584841.06,-175878.72,408962.34,356407.57
0,2330,13001,HORAS EXTRAS L.FL AYUDA A DOMICILIO,0,0,0,0
0,2330,13002,O.R. L.F. AYUDA A DOMICILIO,16218.25,0,16218.25,9338.77
0,2330,131,R.L.T. AYUDA DOMICILIO,0,0,0,7180.38
0,2330,15101,GRATIFICACIONES L.F. SERVICIO DE AYUDA A DOMICILIO,0,0,0,0
0,2330,15102,GRATIFICACIONES L.E. SERVICIO DE AYUDA A DOMICILIO,0,0,0,0
0,2330,15301,DEDICACION LAB. AYUDA DOMICILIO,3425.76,0,3425.76,3425.76
0,2330,202,ARRENDA. EDIFICIOS SERVICIO DE AYUDA A DOMICILIO,0,0,0,1969.27
0,2330,212,EDIF. Y O. CONSTRUCC. SERVICIO DE AYUDA A DOMICILIO,0,0,0,0
0,2330,213,MAQ. INST. Y UTI. SERVICIO DE AYUDA A DOMICILIO,0,0,0,0
0,2330,22104,VESTUARIO SERVICIO DE AYUDA A DOMICILIO,2500,0,2500,993.81
0,2330,22706,ESTU. Y TRABA TECN. SERVICIO DE AYUDA A DOMICILIO,0,0,0,0
0,2330,23120,LOCOMOCION PERONAL AYUDA DOMILIO,0,0,0,0
0,2331,22105,PRODUCTOS ALIMENTICIOS EDUCACION SOCIAL,0,0,0,0
0,2331,13000,R.B. L.F. EDUCACION ESPECIAL,232283.92,0,232283.92,255616.56
0,2331,13001,HORAS EXTRAS EDUCACION ESPECIAL,0,0,0,0
0,2331,13002,O.R. L.F. EDUCACION ESPECIAL,10835.9,0,10835.9,10466.09
0,2331,131,REMUN. L.T. EDUCACION ESPECIAL,35204.4,0,35204.4,0
0,2331,15101,GRATIFICACIONES L.F. EDUCACION ESPECIAL,0,0,0,0
0,2331,15102,GRATIFICACIONES L.E.EDUCACION ESPECIAL,0,0,0,0
0,2331,15301,DEDICACION LAB. EDUCACION ESPECIAL,0,0,0,0
0,2331,213,MAQ. INST. Y UTI. EDUCACION ESPECIAL,1300,0,1300,421.71
0,2331,215,MOBILIARIO EDUCACION ESPECIAL,1000,0,1000,0
0,2331,22000,MAT. OFICINA  EDUCACION ESPECIAL,400,0,400,93.01
0,2331,22001,PRENSA L. Y O. PUBLI. EDUCACION ESPECIAL,300,0,300,0
0,2331,22003,MAT.TEC.ESPE.NO.INVENTARIABLE EDUCACION  ESPECIAL,1300,0,1300,1273.93
0,2331,22100,ENERGIA ELECTRICA EDUCACION ESPECIAL,8366.65,0,8366.65,11223.31
0,2331,22101,AGUA EDUCACION ESPECIAL,927.54,0,927.54,1118.37
0,2331,22102,GAS EDUCACION ESPECIAL,6299.86,0,6299.86,7975
0,2331,22106,PRODUCTOS FARMACEUTICOS EDUCACION ESPECIAL,200,0,200,0
0,2331,22300,TRANSPORTE EDUCACION ESPECIAL,1000,0,1000,0
0,2331,224,PRIMAS DE SEGUROS EDUCACION ESPECIAL,400,0,400,0
0,2331,22606,REUNIO.CONFE. Y CURSOS EDUCACION ESPECIAL,0,0,0,0
0,2331,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS EDUCACION ESPECIAL,0,0,0,0
0,2331,22706,ESTUD. Y TRABA. TECN. EDUCACION ESPECIAL,43200.5,0,43200.5,27987.55
0,2331,23101,LOCOMOCION PERSONAL EDUCACION ESPECIAL,0,0,0,0
0,2331,23120,LOCOMOCION PERSONAL EDUCACION ESPECIAL,200,0,200,38.2
0,2331,480,ATENC.BENEF.Y ASIST.EDUCACION ESPECIAL,4500,0,4500,2086
0,2331,489,OTRAS TRANSFERENCIAS EDUCACION ESPECIAL,0,0,0,0
0,2332,213,MAQ.INST. Y UTI. RESIDENCIA,200,0,200,0
0,2332,215,MOBILIARIO RESIDENCIA,0,0,0,0
0,2332,22000,MAT. OFICINA RESIDENCIA,0,0,0,0
0,2332,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES RESIDENCIA",0,0,0,0
0,2332,22003,"M AT. TEC, ESP. NO INV. RESIDENCIA",0,0,0,0
0,2332,22105,PRODUCTOS ALIMENTICIOS RESIDENCIA,0,0,0,0
0,2332,22106,PRODUCTOS ALIMENTICIOS RESIDENCIA,0,0,0,0
0,2332,23120,LOCOMOCION RESIDENCIA,0,0,0,0
0,2332,22609,FESTEJOS Y OTROS EVENTOS RESIDENCIA,1500,0,1500,0
0,2332,22706,ESTUD. Y TRABA TECN RESIDENCIA,1989489.6,0,1989489.6,1838841.19
0,2333,13000,RETRIBUCIONES BASICAS CENTRO ENFERMOS MENTALES,147367.85,0,147367.85,105310.89
0,2333,13002,OTRAS REMUNERACIONES CENTRO ENFERMOS MENTALES,855.75,0,855.75,576.48
0,2333,131,LABORAL TEMPORAL CTRO.ENFERMOS MENTALES,47273.94,0,47273.94,0
0,2333,22003,MAT. TECN. ESPE. N. INVEN. CENTRO DE DIA JUAN PABLO II,1000,0,1000,1000.57
0,2333,22105,PRODUCTOS ALIMENTICIOS CENTRO DE DIA JUAN PABLO II,100,0,100,12.25
0,2333,22300,TRANSPORTES CENTRO DE DIA JUAN PABLO II,150,0,150,0
0,2333,22609,FESTEJOS Y OTROS EVENTOS CENTRO DE DIA JUAN PABLO II,100,0,100,0
0,2333,23120,DEL PERSONAL NO DIRECTIVO CENTRO DE DIA JUAN PABLO II,100,0,100,51.2
0,2334,202,ARRENDA. EDIFICIOS Y . CONSTRUCC. DISCAPACIDAD,81000,0,81000,83176.08
0,2334,215,MOBILIARIO DISCAPACIDAD,600,0,600,139.99
0,2334,22706,ESTUDIOS Y TRABA. TECNI. DISCAPACIDAD,398800,0,398800,350222.18
0,2334,632,EDIFICIOS Y OTRAS CONSTRUCCIONES,0,205999.5,205999.5,0
0,2334,12001,SUELDOS GRUPO A2 BIENESTAR SOCIAL,12906.52,0,12906.52,9070.6
0,2334,12006,TRIENIOS BIENESTAR SOCIAL,3577.14,0,3577.14,2503.06
0,2334,12100,COMPLEMENTO DE DESTINO BIENESTAR SOCIAL,9774.8,0,9774.8,6982
0,2334,12101,COMPLEMENTO ESPECIFICO BIENESTAR SOCIAL,13196.26,0,13196.26,9425.9
0,2334,13000,RETRIBUCIONES BASICAS BIENESTAR SOCIAL,90358.26,0,90358.26,64584
0,2334,13002,OTRAS REMUNERACIONES BIENESTAR SOCIAL,2000,0,2000,1110
0,2334,15000,PRODUCT. FUNC. BIENESTAR SOCIAL,7598.4,0,7598.4,5065.6
0,2334,212,EDIF. Y O. CONSTRUCC. DISCAPACIDAD,500,0,500,0
0,2334,224,PRIMAS DE SEGUROS DISCAPACIDAD,2500,0,2500,992.25
0,2334,22602,PUBLICIDAD Y PROPAGANDA DISCAPACIDAD,200,0,200,0
0,2334,489,OTRAS TRANSFERENCIAS DISCAPACIDAD,85000,0,85000,0
0,2335,22706,ESTUDIOS Y TRABA. TECN.  DISCAPACIDAD ( CEEVAL),113000,0,113000,112797.6
0,2419,206,ARRENDAMIENTO EQUIPOS PROCESOS INF.CURSO ADMTVO.CONTABLE,0,0,0,0
0,2419,22000,ORD.NO INVENTARIABLE CURSO ADMTVO.CONTABLE,0,0,0,0
0,2419,22001,PRENSA LI.Y O. PUBLI  CURSO ADMTVO CONTABLE,0,0,0,0
0,2419,22003,MAT. TECN.ESPE. N. INVEN. CURSO ADMTVO. CONTABLE,0,0,0,0
0,2419,224,PRIMAS DE SEGUROS CURSO  ADMTVO CONTABLE,0,0,0,0
0,2419,22706,EST. Y TRABA. TECN. CURSO ADMTVO CONTABLE,0,0,0,0
0,3130,12000,SUELDOS GRUPO A1 SALUD,0,0,0,0
0,3130,12001,SUELDOS DEL GRUPO A2  SALUD,0,0,0,0
0,3130,12002,SUELDOS DEL GRUPO B SALUD,0,0,0,0
0,3130,12003,SUELDOS DEL GRUPO C1 SALUD,0,0,0,0
0,3130,12004,SUELDOS DEL GRUPO C2  SALUD,0,0,0,0
0,3130,12005,SUELDOS DEL GRUPO E SALUD,0,0,0,0
0,3130,12006,TRIENIOS FUNC. SALUD,0,0,0,0
0,3130,12100,COMPLEM. DESTINO SALUD,0,0,0,0
0,3130,12101,COMPLEM ESPECIFICO SALUD,0,0,0,0
0,3130,12103,OTROS COMPLEM FUNC. SALUD,0,0,0,0
0,3130,122,RETRIB.ESPECIE SALUD,0,0,0,0
0,3130,13000,R.B. L.F. SALUD,81703.97,25014,106717.97,130728.63
0,3130,13001,HORAS EXTRAS L.F. SALUD,0,0,0,0
0,3130,13002,O.R. L.F. SALUD,0,0,0,536.48
0,3130,131,REMUN. L.T. SALUD,0,0,0,0
0,3130,15000,PRODUCT. FUNC. SALUD,0,0,0,0
0,3130,15100,GRATIFICACIONES F. SALUD,0,0,0,0
0,3130,15101,GRATIFICACIONES L.F. SALUD,0,0,0,0
0,3130,15300,DEDICACION FUNC. SALUD,0,0,0,0
0,3130,15301,DEDICACION LAB. SALUD,3420,0,3420,3420
0,3130,202,ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES,0,0,0,0
0,3130,212,EDIFICIOS Y OTRAS CONSTRUCCIONES,0,0,0,0
0,3130,213,MAQ. INSTA. Y UTI SALUD,0,0,0,0
0,3130,214,ELEMENTOS DE TRANSPORTE SALUD,0,0,0,0
0,3130,22000,MATERIAL DE OFICINA SALUD,0,0,0,0
0,3130,22001,PRENSA LI. Y O. PUBLI. SALUD,0,0,0,0
0,3130,22003,MAT.TEC.ESPE.NO.INVENTARIABLE SALUD,1000,0,1000,0
0,3130,22101,AGUA SALUD,0,0,0,0
0,3130,22105,PRODUCTOS ALIMENTICIOS SALUD,0,0,0,0
0,3130,223,TRANSPORTES SALUD,0,0,0,0
0,3130,22300,TRANSPORTE  SALUD,0,0,0,0
0,3130,225,TRIBUTOS SALUD,0,0,0,0
0,3130,22600,CUOTA CIUDADES SALUDABLES,0,0,0,0
0,3130,22601,ATENC. PROTO Y REPRES. SALUD,0,0,0,0
0,3130,22606,REUNIO.CONFE. Y  CURSOS SALUD,500,0,500,0
0,3130,22699,OTROS GASTOS DIVERSOS SALUD,2000,0,2000,0
0,3130,22700,LIM. O EMPRE. DESRATIZACION SALUD,1300,0,1300,459.67
0,3130,22706,ESTUD. Y TRABA. TECN. SALUD,10050,0,10050,4629.65
0,3130,23101,LOCOMOCION PERSONAL SALUD,0,0,0,0
0,3130,23120,LOCOMOCION DEL PERSONAL SALUD,0,0,0,0
0,3130,481,PREMIOS BECAS Y OTRAS SALUD.,0,0,0,0
0,3130,489,OTRAS TRANSFERENCIAS  SALUD.,17340,0,17340,17340
0,3131,12000,SUELDOS GRUPO A1 AMBULANCIA,0,0,0,0
0,3131,12001,SUELDOS GRUPO A2 AMBULANCIA,0,0,0,0
0,3131,12002,SUELDOS GRUPO B AMBULANCIA,0,0,0,0
0,3131,12003,SUELDOS GRUPO C1 AMBULANCIA,0,0,0,0
0,3131,12004,SUELDOS GRUPO C2 AMBULANCIA,0,0,0,0
0,3131,12005,SUELDOS GRUPO E AMBULANCIA,0,0,0,0
0,3131,12006,TRIENIOS FUNC. AMBULANCIA,0,0,0,0
0,3131,12100,COMPLEM. DESTINO AMBULANCIA,0,0,0,0
0,3131,12101,COMPLEM. ESPECIFICO AMBULANCIA,0,0,0,0
0,3131,12103,OTROS COMPLEM. FUNC. AMBULANCIA,0,0,0,0
0,3131,122,RETRIB. ESPECIE AMBULANCIA,0,0,0,0
0,3131,13000,R.B. L.F. AMBULANCIA,264100.34,0,264100.34,255207.35
0,3131,13001,HORAS EXTRAS AMBULANCIA,500.02,0,500.02,0
0,3131,13002,O.R. L.F. AMBULANCIA,84024.84,0,84024.84,68103.32
0,3131,131,REMUN. L.T. AMBULANCIA,52534.72,0,52534.72,0
0,3131,15000,PRODUCT. FUNC. AMBULANCIA,0,0,0,0
0,3131,15100,GRATIFICACIONES F. AMBULANCIA,0,0,0,0
0,3131,15101,GRATIFICACIONES L.F. AMBULANCIA,0,0,0,0
0,3131,15300,DEDICACION FUNC. AMBULANCIA,0,0,0,0
0,3131,15301,DEDICACION LAB. AMBULANCIA,0,0,0,0
0,3131,213,MAQ. INST. Y UTI. AMBULANCIA,1000,0,1000,192.94
0,3131,214,ELEMENTOS DE TRANSPORTE AMBULANCIA,1000,0,1000,147.72
0,3131,22003,MAT.TECN.ESPE.NO.INVENTARIABLE AMBULANCIA,0,0,0,0
0,3131,22104,VESTUARIO AMBULANCIA,0,0,0,0
0,3131,22106,PRODUCTOS FARMACEUTICOS AMBULANCIA,1500,0,1500,304.27
0,3131,225,TRIBUTOS AMBULANCIA,500,0,500,181.12
0,3131,22700,LIMPIEZA Y ASEO AMBULANCIA,0,0,0,0
0,3131,22706,ESTUD. Y TRABA. TECN. AMBULANCIA,1300,0,1300,59.4
0,3131,23120,LOCOMOCION PERSONAL AMBULANCIA,0,0,0,0
0,3370,22609,FESTEJOS (S.MARCOS.CABAL.CARN.ETC) PARTICIPACION CIUDADANA,60000,0,60000,48556.92
0,3370,13000,R.B. L.F. PARTICIPACION CIUDADANA,287653.05,0,287653.05,269189.7
0,3370,13001,HORAS EXTRAS L.F. PARTICIPACION CIUDADANA,0,0,0,0
0,3370,13002,O.R. L.F. PARTICIPACION CIUDADANA,6903.1,0,6903.1,6866.35
0,3370,131,R. L.T.  PARTICIPACION CIUDADANA,0,0,0,0
0,3370,15101,GRATIFICACIONES L.F. PARTICIPACION CIUDADANA,0,0,0,0
0,3370,15301,DEDICACION LAB.PARTICIPACION CIUDADANA,0,0,0,0
0,3370,203,ARREND.MAQ. INST. Y UTI.PARTICIPACION CIUDADANA,9000,0,9000,829.9
0,3370,205,ARRENDAMIENTOS DE MOBILIARIO Y ENSERES,0,0,0,0
0,3370,212,EDIF. Y O. CONSTRUCC. PARTICIPACION CIUDADANA,0,0,0,0
0,3370,213,MAQ.INST. Y UTI. PARTICIPACION CIUDADANA,1000,0,1000,212.21
0,3370,215,MOBILIARIO PARTICIPACION CIUDADANA,0,0,0,0
0,3370,216,EQUIPOS PARA PROCESOS DE INFORMACION,0,0,0,0
0,3370,22001,PRENSA LI. Y O. PUBLIC. PARTICIPACION CIUDADANA,0,0,0,0
0,3370,22003,MAT. TECN.ESPE. NO INV. PARTICIPACION CIUDADANA,2000,0,2000,1217.98
0,3370,22100,ENERGIA ELCTRICA PARTICIPACION CIUDADANA,57678.15,0,57678.15,75651.4
0,3370,22101,AGUA PARTICIPACION CIUDADANA,1539.93,0,1539.93,0
0,3370,223,TRANSPORTE PARTICIPACION CIUDADANA,0,0,0,0
0,3370,22601,ATENC. PROTO. Y REPRE. PARTICIPACION CIUDADANA,4000,0,4000,1806
0,3370,22602,PUBLIC. Y PROPAGANDA PARTICIPACION CIUDADANA,0,0,0,0
0,3370,22604,"JURIDICOS, CONTENCIOSOS PARTICIPACION CIUDADANA",0,0,0,0
0,3370,22606,"REUNIONES, CONFERENCIAS Y CURSOS PARTICIPACION CIUDADANA",0,0,0,0
0,3370,22706,ESTUD. Y TRABA.TÉCN.PARTICIPACION CIUDADANA,0,0,0,5401.44
0,3370,23120,LOCOMOCION PERSONAL PARTICIPACION CIUDADANA,0,0,0,0
0,3370,481,PREMIOS BECAS Y OTRAS PARTICIPACION CIUDADANA,600,0,600,600
0,3370,489,OTRAS TRANSFERENCIAS PARTICIPACION CIUDADANA,4500,0,4500,4500
0,3380,22609,FESTEJOS POPULARES P. CIUDADANA,500000,0,500000,356958.93
0,9120,10000,RETRIBUCIONES BASICAS ORGANOS DE GOBIERNO,706595.82,0,706595.82,707889.06
0,9120,10001,OTRAS REMUNERACIONES ORGANOS DE GOBIERNO,0,0,0,0
0,9120,110,RETRIB. BASICAS Y OTRAS REMUNERACIONES DE PERSONAL EVENTUAL,0,0,0,0
0,9120,11000,R.B.  P.E. ORGANOS DE GOBIERNO,44331.84,0,44331.84,44359.38
0,9120,11001,R.C. P.E. ORGANOS DE GOBIERNO,106360.1,0,106360.1,106428.8
0,9120,11002,O.R. P.E. ORGANOS DE GOBIERNO,0,0,0,0
0,9120,215,MOBILIARIO ORGANOS DE GOBIERNO,1000,0,1000,965.58
0,9120,22601,ATENC.PROTO.Y REPRE. ORGANOS DE GOBIERNO,10000,0,10000,12500.99
0,9120,22706,ESTUDIOS Y TRABAJOS TECNICOS,0,0,0,0
0,9120,23000,DIETAS DE LOS MIEMBROS DE LOS ORGANOS DE GOBIERNO,39000,0,39000,34829.4
0,9120,23100,LOCOMOCION DE LOS MIEMBROS DE LOS ORGANOS DE GOBIERNO,200,0,200,116.39
0,9120,23101,LOCOMOCION PERSONAL,0,0,0,0
0,9120,489,OTRAS TRANSFERENCIAS.ORGANOS GOBIERNO,0,0,0,0
0,9121,213,MAQ.INST. Y UTI. ALCALDIA,300,0,300,21.5
0,9121,22103,COMBUSTIBLES Y CARBURANTES,0,0,0,40
0,9121,22202,TELEGRAFICAS ALCALDIA,100,0,100,0
0,9121,12000,SUELDOS DEL GRUPO A1 ALCALDIA,0,0,0,4382.14
0,9121,12001,SUELDOS DEL GRUPO A2 ALCALDIA,0,0,0,0
0,9121,12002,SUELDOS DEL GRUPO B ALCALDIA,0,0,0,0
0,9121,12003,SUELDOS DEL GRUPO C1 ALCALDIA,0,0,0,0
0,9121,12004,SUELDOS DEL GRUPO C2 ALCALDIA,0,0,0,0
0,9121,12005,SUELDOS DEL GRUPO E ALCALDIA,7678.58,0,7678.58,7678.58
0,9121,12006,TRIENIOS FUNC. ALCALDIA,2902.08,0,2902.08,3533.41
0,9121,12100,COMPLEM. DESTINO ALCALDIA,3640.98,0,3640.98,6991.73
0,9121,12101,COMPLEM. ESPECIFICO ALCALDIA,6805.82,0,6805.82,10037.09
0,9121,12103,OTROS COMPLEM FUNC. ALCALDIA,8892,0,8892,8892
0,9121,122,RETRI. ESPECIE ALCALDIA,1000,0,1000,450
0,9121,13000,R.B. L.F. ALCALDIA,205513.83,0,205513.83,171862.59
0,9121,13001,HORAS EXTRAS L.F. ALCALDIA,0,0,0,0
0,9121,13002,O.R. L.F. ALCALDIA,4120.56,0,4120.56,4160.56
0,9121,15000,PRODUCT. FUNC. ALCALDIA,9138.12,0,9138.12,11762.55
0,9121,15001,PRODUCTIVIDAD LABORALES ALCALDIA,4560,0,4560,6360
0,9121,15100,GRATIFICACIONES F. ALCALDIA,0,0,0,0
0,9121,15101,GRATIFICACIONES L.F. ALCALDIA,0,0,0,0
0,9121,15300,DEDICACION FUNC. ALCALDIA,0,0,0,0
0,9121,15301,DEDICACION LAB. ALCALDIA,6840,0,6840,6830.5
0,9121,214,ELEMENTOS DE TRANSPORTE ALCALDIA,200,0,200,0
0,9121,215,MOBILIARIO ALCALDIA,1000,0,1000,84.54
0,9121,22000,MAT. OFICINA  ALCALDIA,0,0,0,0
0,9121,22001,PRENSA LI. Y O. PUBLIC. ALCALDIA,0,0,0,0
0,9121,22003,MAT.TEC.ESPE.NO.INVENTARIABLE ALCALDIA,0,0,0,0
0,9121,223,TRANSPORTE ALCALDIA,300,0,300,0
0,9121,22601,ATENC.PROTO.Y REPRE.ALCALDIA,20000,0,20000,21752.75
