#Org.,Pro.,Eco.,Descripción,Créditos Iniciales,Modificaciones de Crédito,Créditos Totales consignados,Obligaciones Reconocidas
0,931,22001,PRENSA LI. Y O. PUBLI. ADMON. FINANCIERA,0,0,0,640.28
0,931,22002,MAT. INFOR.NO INVENT.ADMON.FINANCIERA,0,0,0,0
0,931,22003,MAT.TEC.ESPE.NO INVENTARIABLE ADMON FINANCIERA,0,0,0,0
0,931,22100,ENERGIA ELECTRICA ADMON. FINANCIERA,0,0,0,0
0,931,22101,AGUA ADMINISTRACION FINANCIERA,3000,0,3000,0
0,931,22105,PRODUCTOS ALIMENTICIOS ADMON. FINANCIERA,0,0,0,0
0,931,22199,OTROS SUMINISTROS,350,0,350,0
0,931,22201,POSTALES ADMON. FINANCIERA,0,0,0,0
0,931,22500,TRIBUTOS ESTATALES,0,0,0,0
0,931,22601,ATENC. PROTO Y REPRE. ADMON. FINANCIERA,2000,0,2000,538.04
0,931,22603,PUBLICACION EN DIARIOS OFICIALES ADMON. FINANCIERA,0,0,0,264.48
0,931,22604,"JURIDICOS, CONTENCIOSOS ADMON. FINANCIERA",0,0,0,0
0,931,22608,GASTOS DIVERSOS,0,0,0,0
0,931,22611,ANUNCIOS EN PERIODICOS ADMON FINANCIERA,0,0,0,0
0,931,22702,VALORACIONES Y PERITAJES ADMON. FINANCIERA,0,0,0,0
0,931,22706,ESTUD. Y TRABA. TECN. ADMON. FINANCIERA,0,0,0,0
0,931,22708,SERVICIOS DE RECAUDADION ADMON. FINANCIERA,0,0,0,0
0,931,23100,DE LOS MIEMBROS DE LOS ORGANOS DE GOBIERNO,150,0,150,0
0,931,23120,LOCOMOCION PERONAL ADMON FINANCIERA,0,0,0,27.36
0,931,233,OTRAS INDEMNIZACIONES ADMON. FINANCIERA,0,0,0,0
0,932,12000,SUELDOS GRUPO A1 CATASTRO,0,0,0,0
0,932,12001,SUELDOS GRUPO A2 CATASTRO,0,0,0,0
0,932,12002,SUELDOS GRUPO B CATASTRO,0,0,0,0
0,932,12003,SUELDOS GRUPO C1 CATASTRO,9884.84,0,9884.84,10277.8
0,932,12004,SUELDOS GRUPO C2  CATASTRO,0,0,0,0
0,932,12005,SUELDOS GRUPO E CATASTRO,0,0,0,0
0,932,12006,TRIENIOS FUNC. CATASTRO,3774.7,0,3774.7,3190.18
0,932,12100,COMPLEM. DESTINO CATASTRO,7137.76,0,7137.76,9735.57
0,932,12101,COMPLEM. ESPECIFICO CATASTRO,13994.96,0,13994.96,11895.71
0,932,12103,OTROS COMPLEM. FUNC. CATASTRO,0,0,0,0
0,932,13000,R.B. L.F. CATASTRO,86618.05,0,86618.05,86618.05
0,932,13001,HORAS EXTRAS L.F. CATASTRO,0,0,0,0
0,932,13002,O.R. L.F. CATASTRO,2850,0,2850,2850
0,932,131,REMUN. L.T. CATASTRO,0,0,0,0
0,932,15000,PRODUCT. FUNC. CATASTRO,4953.12,0,4953.12,4086.33
0,932,15100,GRATIFICACIONES F. CATASTRO,0,0,0,0
0,932,15101,GRATIFICACIONES L.F. CATASTRO,0,0,0,0
0,932,15300,DEDICACION FUNC. CATASTRO,0,0,0,0
0,932,15301,DEDICACION LAB. CATASTRO,0,0,0,0
0,932,22001,PRENSA LI. O. PUBLI. CATASTRO,0,0,0,0
0,932,22201,POSTALES  CASTRATO,0,0,0,0
0,932,22603,PUBLICACION EN DIARIOS OFICIALES CATASTRO,0,0,0,0
0,932,22706,ESTUD. Y TRABA. TECN. CATASTRO,0,0,0,0
0,932,23120,LOCOMOCION PERSONAL CATASTRO,0,0,0,0
0,934,203,ALQUI. MAQ. INSTA. Y UTILL. GEST. DEUDA TESORERIA,0,0,0,0
0,934,21200,EDIFI.  Y OTRAS  CONSTRUC.  GESTION DE LA DEUDA DE TESORERIA,10000,0,10000,8264.04
0,934,21300,"REPA. MAN, MAQ.,INSTA Y UTILL. GESTION DE LA DEUDA TESORERIA",600,0,600,323.5
0,934,21500,MOBILIARIO GESTION DE LA DEUDA DE TESORERIA,600,0,600,96.68
0,934,22001,PRENSA REVIS.LIB.Y O. PUBLIC. GEST. DE LA DEUDA DE TESORERIA,11000,0,11000,4082.55
0,934,22003,MAT. TEC. ESPEC. NO INV. GEST. DEUDA TESORERIA,0,0,0,0
0,934,22201,POSTALES GESTION DE LA DEUDA DE TESORERIA,2000,0,2000,36326.74
0,934,22603,PUBLICA. EN DIARIOS OFICIA. GESTION DE LA DUEDA DE TESORERIA,6000,0,6000,1588.58
0,934,22604,"JURIDICOS, CONTENCIOSOS GESTION DE LA DEUDA DE TESORERIA",7000,0,7000,22070.01
0,934,22608,GASTOS DIVERSOS,0,0,0,1863.6
0,934,22611,ANUNCIOS EN PERIODICOS GESTION DE LA DEUDA DE TESORERIA,1000,0,1000,0
0,934,22702,VALORACIONES Y PERITAJES GESTION DE LA DEUDA DE TESORERIA,2000,0,2000,0
0,934,22706,ESTUDI. Y TRABAJOS TECNIC. GESTION DE LA DEUDA  DE TESORERIA,215578.5,0,215578.5,143315.37
0,934,22708,SERVICIOS DE RECAUDACION GESTION DE LA DEUDA DE TESORERIA,56022.9,0,56022.9,29691.43
0,934,31100,"GASTOS DE FORMA, MODIFI Y CANCELA  GESTI. DUEDA DE TESORERIA",0,0,0,0
0,934,35200,INTERESES DE DEMORA GESTION  DE LA DEUDA DE TESORERIA,400000,386596.81,786596.81,535562.91
0,934,35900,OTROS GASTOS FINANCIEROS GESTION DE LA DEUDA DE TESORERIA,30000,0,30000,20749.29
0,934,641,GASTOS EN APLICACIONES INFORMATICAS,0,0,0,0
0,2320,22501,TRIBUTOS CAM CONSEJERIA SANIDAD,0,0,0,96.21
0,2320,12000,SUELDOS GRUPO A1 AREA DE LA MUJER,14677.32,0,14677.32,14677.32
0,2320,12006,TRIENIOS AREA DE LA MUJER,2393.99,0,2393.99,2393.99
0,2320,12100,COMPLEMENTO DE DESTINO AREA DE LA MUJER,11653.6,0,11653.6,11653.6
0,2320,12101,COMPLEMENTO ESPECIFICO AREA DE LA MUJER,11599.42,0,11599.42,11599.42
0,2320,13000,R.B. L.F. AREA DE MUJER,133267.35,0,133267.35,133267.35
0,2320,13001,HORAS EXTRAS L.F. AREA DE MUJER,0,0,0,0
0,2320,13002,O.R. L.F. AREA DE MUJER,1386.66,0,1386.66,1440
0,2320,15000,PRODUCT. FUNC.  AREA DE LA MUJER,8075.16,0,8075.16,8075.16
0,2320,15101,GRATIFICACIONES L.F. AREA DE MUJER,0,0,0,0
0,2320,15301,DEDICACION LAB. AREA DE LA MUJER,0,0,0,0
0,2320,22003,MAT.TEC.ESPE.NO.INVENTARIABLE AREA DE LA MUJER,0,0,0,689.7
0,2320,223,TRANSPORTES,0,0,0,0
0,2320,22602,PUBLIC. Y PROPAGANDA  AREA DE LA MUJER,0,0,0,0
0,2320,22606,REUNIO.CONFE. Y CURSOS AREA DE LA MUJER,0,0,0,300
0,2320,22706,ESTUD. Y TRABA TECN. AREA DE LA MUJER,15200,0,15200,16850.57
0,2320,23120,LOCOMOCION PERONAL AREA DE LA MUJER,0,0,0,0
0,2322,22105,PRODUCTOS ALIMENTICIOS COOPERACION SOCIAL Y VOLUNTARIADO,15000,0,15000,3000
0,2322,13000,RETRIBUCIONES BASICAS COOPERACION SOCIAL Y VOLUNTARIADO,66746.26,18604.78,85351.04,106140.81
0,2322,13002,OTRAS REMUNERACIONES COOPERACION SOCIAL Y VOLUNTARIADO,0,0,0,100
0,2322,224,PRIMAS DE SEGUROS COOPERACION SOCIAL Y VOLUNTARIADO,2600,0,2600,0
0,2322,22400,PRIMAS DE SEGUROS COOP.SOCIAL Y VOLUNTARIADO,0,0,0,266.01
0,2322,22602,PUBLICIDAD Y PROPAGANDA COOPERACION SOCIAL Y VOLUNTARIADO,2000,0,2000,0
0,2322,22606,"REUNIONES, CONFE. Y CURSOS COOPERACION SOCIAL Y VOLUNTARIADO",1000,0,1000,0
0,2330,15301,DEDICACION LAB. AYUDA DOMICILIO,3425.76,0,3425.76,3425.76
0,2330,21500,MOBILIARIO SERVICIO AYUDA DOMICILIO,0,957.43,957.43,957.43
0,2330,13000,R.B. L.F. AYUDA A DOMICILIO,243942.15,-20688.81,223253.34,218651.79
0,2330,13001,HORAS EXTRAS L.FL AYUDA A DOMICILIO,0,0,0,0
0,2330,13002,O.R. L.F. AYUDA A DOMICILIO,5180.76,0,5180.76,3747
0,2330,131,R.L.T. AYUDA DOMICILIO,0,0,0,0
0,2330,15101,GRATIFICACIONES L.F. SERVICIO DE AYUDA A DOMICILIO,0,0,0,0
0,2330,15102,GRATIFICACIONES L.E. SERVICIO DE AYUDA A DOMICILIO,0,0,0,0
0,2330,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA. AYUDA A DOMICILIO",300,0,300,0
0,2330,22104,VESTUARIO SERVICIO DE AYUDA A DOMICILIO,850,0,850,873.95
0,2330,22706,ESTU. Y TRABA TECN. SERVICIO DE AYUDA A DOMICILIO,0,0,0,0
0,2330,23120,LOCOMOCION PERONAL AYUDA DOMILIO,0,0,0,0
0,2331,13000,R.B. L.F. EDUCACION ESPECIAL,237163.49,0,237163.49,230145.36
0,2331,13001,HORAS EXTRAS EDUCACION ESPECIAL,0,0,0,172.47
0,2331,13002,O.R. L.F. EDUCACION ESPECIAL,10561.95,0,10561.95,9094.65
0,2331,131,REMUN. L.T. EDUCACION ESPECIAL,0,0,0,35494.82
0,2331,15101,GRATIFICACIONES L.F. EDUCACION ESPECIAL,0,0,0,0
0,2331,15102,GRATIFICACIONES L.E.EDUCACION ESPECIAL,0,0,0,0
0,2331,15301,DEDICACION LAB. EDUCACION ESPECIAL,0,0,0,0
0,2331,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA. EDUCACION ESPECIAL",500,0,500,50.05
0,2331,21500,MOBILIARIO EDUCACION ESPECIAL,800,0,800,76.99
0,2331,22000,MAT. OFICINA  EDUCACION ESPECIAL,300,0,300,223.43
0,2331,22001,PRENSA L. Y O. PUBLI. EDUCACION ESPECIAL,200,0,200,0
0,2331,22003,MAT.TEC.ESPE.NO.INVENTARIABLE EDUCACION  ESPECIAL,1300,0,1300,1203.91
0,2331,22100,ENERGIA ELECTRICA EDUCACION ESPECIAL,0,0,0,0
0,2331,22101,AGUA EDUCACION ESPECIAL,2000,0,2000,581.4
0,2331,22102,GAS EDUCACION ESPECIAL,0,0,0,0
0,2331,22106,PRODUCTOS FARMACEUTICOS EDUCACION ESPECIAL,200,0,200,0
0,2331,22300,TRANSPORTE EDUCACION ESPECIAL,300,0,300,0
0,2331,22400,PRIMAS DE SEGUROS EDUCACION ESPECIAL,400,0,400,0
0,2331,22606,REUNIO.CONFE. Y CURSOS EDUCACION ESPECIAL,0,0,0,0
0,2331,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS EDUCACION ESPECIAL,0,0,0,0
0,2331,22706,ESTUD. Y TRABA. TECN. EDUCACION ESPECIAL,35000,0,35000,27177.59
0,2331,23101,LOCOMOCION PERSONAL EDUCACION ESPECIAL,0,0,0,0
0,2331,23120,LOCOMOCION PERSONAL EDUCACION ESPECIAL,200,0,200,35.2
0,2331,48000,ATENC. BENE. Y ASIST. EDUCACION ESPECIAL,2000,0,2000,1905
0,2332,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA. RESIDENCIA",200,0,200,0
0,2332,22609,FESTEJOS Y OTROS EVENTOS RESIDENCIA,1500,0,1500,291.14
0,2332,22706,ESTUD. Y TRABA TECN RESIDENCIA,2050375.2,0,2050375.2,1929374.19
0,2333,13000,RETRIBUCIONES BASICAS CENTRO ENFERMOS MENTALES,125960.66,0,125960.66,136591.37
0,2333,13002,OTRAS REMUNERACIONES CENTRO ENFERMOS MENTALES,763.05,0,763.05,769.72
0,2333,131,LABORAL TEMPORAL CTRO.ENFERMOS MENTALES,0,0,0,0
0,2333,21300,REPA.  MANT. MAQ. INSTA Y UTILL. CENTRO DE ENFERMOS MENTALES,200,0,200,0
0,2333,22003,MAT. TECN. ESPE. N. INVEN. CENTRO DE DIA JUAN PABLO II,1000,0,1000,971.27
0,2333,22105,PRODUCTOS ALIMENTICIOS CENTRO DE DIA JUAN PABLO II,100,0,100,92.85
0,2333,22300,TRANSPORTES CENTRO DE DIA JUAN PABLO II,100,0,100,0
0,2333,22609,FESTEJOS Y OTROS EVENTOS CENTRO DE DIA JUAN PABLO II,100,0,100,142.08
0,2333,23120,DEL PERSONAL NO DIRECTIVO CENTRO DE DIA JUAN PABLO II,0,0,0,95.6
0,2334,22501,TRIBUTOS DE LAS COMUNIDADES AUTONOMAS BIENESTAL SOCIAL,0,0,0,441.63
0,2334,22706,ESTUDIOS Y TRABA. TECNI. DISCAPACIDAD,360000,0,360000,317187.7
0,2334,12001,SUELDOS GRUPO A2 BIENESTAR SOCIAL,12906.52,0,12906.52,12906.52
0,2334,12006,TRIENIOS BIENESTAR SOCIAL,3577.14,0,3577.14,3577.14
0,2334,12100,COMPLEMENTO DE DESTINO BIENESTAR SOCIAL,9774.8,0,9774.8,9774.8
0,2334,12101,COMPLEMENTO ESPECIFICO BIENESTAR SOCIAL,13196.26,0,13196.26,13196.26
0,2334,13000,RETRIBUCIONES BASICAS BIENESTAR SOCIAL,112834.19,6389.11,119223.3,102590.08
0,2334,13002,OTRAS REMUNERACIONES BIENESTAR SOCIAL,880,0,880,1696.67
0,2334,15000,PRODUCT. FUNC. BIENESTAR SOCIAL,7598.4,0,7598.4,7598.4
0,2334,20200,ARRENDA.  DE EDIFI. Y OTRAS CONSTRUCC. DISCAPACIDAD,70000,0,70000,76314.97
0,2334,21200,EDIFI.  Y OTRAS  CONSTRUCC.  BIENESTAR SOCIAL,500,0,500,0
0,2334,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA. BIENESTAR SOCIAL",200,0,200,0
0,2334,21500,MOBILIARIO BIENESTAR SOCIAL,600,0,600,0
0,2334,22003,MAT. TECN. ESPE. NO INVEN. BIENESTAR SOCIAL,500,0,500,379.77
0,2334,22203,INFORMATICAS BIENESTAR SOCIAL,0,0,0,0
0,2334,22400,PRIMAS DE SEGUROS BIENESTAR SOCIAL,1200,0,1200,937.96
0,2334,22602,PUBLICIDAD Y PROPAGANDA DISCAPACIDAD,200,0,200,0
0,2334,23110,LOCOMOCION DEL PERSONAL DIRECTIVO BIENESTAR SOCIAL,50,0,50,0
0,2334,632,EDIFICIOS Y OTRAS CONSTRUCCIONES,0,0,0,0
0,2334,63200,INV.REPOS.ASOC.EDIFICIOS BIENESTAR SOCIAL,0,205999.5,205999.5,180101.93
0,2335,22706,ESTUDIOS Y TRABA. TECN.  DISCAPACIDAD ( CEEVAL),113000,0,113000,112797.6
0,2419,206,ARRENDAMIENTO EQUIPOS PROCESOS INF.CURSO ADMTVO.CONTABLE,0,0,0,0
0,2419,22000,ORD.NO INVENTARIABLE CURSO ADMTVO.CONTABLE,0,0,0,0
0,2419,22001,PRENSA LI.Y O. PUBLI  CURSO ADMTVO CONTABLE,0,0,0,0
0,2419,22003,MAT. TECN.ESPE. N. INVEN. CURSO ADMTVO. CONTABLE,0,0,0,0
0,2419,224,PRIMAS DE SEGUROS CURSO  ADMTVO CONTABLE,0,0,0,0
0,2419,22706,EST. Y TRABA. TECN. CURSO ADMTVO CONTABLE,0,0,0,0
0,3130,15000,PRODUCT. FUNC. SALUD,0,0,0,0
0,3130,15301,DEDICACION LAB. SALUD,3425.76,0,3425.76,3420
0,3130,12000,SUELDOS GRUPO A1 SALUD,0,0,0,0
0,3130,12001,SUELDOS DEL GRUPO A2  SALUD,0,0,0,0
0,3130,12002,SUELDOS DEL GRUPO B SALUD,0,0,0,0
0,3130,12003,SUELDOS DEL GRUPO C1 SALUD,0,0,0,0
0,3130,12004,SUELDOS DEL GRUPO C2  SALUD,0,0,0,0
0,3130,12005,SUELDOS DEL GRUPO E SALUD,0,0,0,0
0,3130,12006,TRIENIOS FUNC. SALUD,0,0,0,0
0,3130,12100,COMPLEM. DESTINO SALUD,0,0,0,0
0,3130,12101,COMPLEM ESPECIFICO SALUD,0,0,0,0
0,3130,12103,OTROS COMPLEM FUNC. SALUD,0,0,0,0
0,3130,13000,R.B. L.F. SALUD,117012.04,0,117012.04,94742.15
0,3130,13001,HORAS EXTRAS L.F. SALUD,0,0,0,0
0,3130,13002,O.R. L.F. SALUD,0,0,0,0
0,3130,131,REMUN. L.T. SALUD,0,0,0,0
0,3130,15100,GRATIFICACIONES F. SALUD,0,0,0,0
0,3130,15101,GRATIFICACIONES L.F. SALUD,0,0,0,0
0,3130,15300,DEDICACION FUNC. SALUD,0,0,0,0
0,3130,22000,MATERIAL DE OFICINA SALUD,0,0,0,0
0,3130,22001,PRENSA LI. Y O. PUBLI. SALUD,0,0,0,0
0,3130,22003,MAT.TEC.ESPE.NO.INVENTARIABLE SALUD,1000,0,1000,0
0,3130,22101,AGUA SALUD,0,0,0,0
0,3130,22105,PRODUCTOS ALIMENTICIOS SALUD,0,0,0,0
0,3130,223,TRANSPORTES SALUD,0,0,0,0
0,3130,22300,TRANSPORTE  SALUD,0,0,0,0
0,3130,225,TRIBUTOS SALUD,0,0,0,0
0,3130,22600,CUOTA CIUDADES SALUDABLES,0,0,0,4000
0,3130,22601,ATENC. PROTO Y REPRES. SALUD,0,0,0,0
0,3130,22606,REUNIO.CONFE. Y  CURSOS SALUD,1000,0,1000,0
0,3130,22699,OTROS GASTOS DIVERSOS SALUD,2000,0,2000,399.3
0,3130,22700,LIM. O EMPRE. DESRATIZACION SALUD,1300,0,1300,0
0,3130,22706,ESTUD. Y TRABA. TECN. SALUD,10050,0,10050,5877.91
0,3130,23101,LOCOMOCION PERSONAL SALUD,0,0,0,0
0,3130,23120,LOCOMOCION DEL PERSONAL SALUD,0,0,0,0
0,3130,481,PREMIOS BECAS Y OTRAS SALUD.,0,0,0,0
0,3130,48900,TRANSFE. A FAMI.  E INSTI. SIN FIN.  DE LUCRO SALUD,17340,0,17340,17340
0,3130,62300,INV. NUEV. ASOC. MAQ. INSTA. Y UTI. SALUD,11000,0,11000,0
0,3131,12000,SUELDOS GRUPO A1 AMBULANCIA,0,0,0,0
0,3131,13000,R.B. L.F. AMBULANCIA,271387.83,0,271387.83,258647.52
0,3131,13002,O.R. L.F. AMBULANCIA,70932.77,0,70932.77,72974.34
0,3131,21500,MOBILIARIO AMBULANCIA,0,0,0,1000
0,3131,12001,SUELDOS GRUPO A2 AMBULANCIA,0,0,0,0
0,3131,12002,SUELDOS GRUPO B AMBULANCIA,0,0,0,0
0,3131,12003,SUELDOS GRUPO C1 AMBULANCIA,0,0,0,0
0,3131,12004,SUELDOS GRUPO C2 AMBULANCIA,0,0,0,0
0,3131,12005,SUELDOS GRUPO E AMBULANCIA,0,0,0,0
0,3131,12006,TRIENIOS FUNC. AMBULANCIA,0,0,0,0
0,3131,12100,COMPLEM. DESTINO AMBULANCIA,0,0,0,0
0,3131,12101,COMPLEM. ESPECIFICO AMBULANCIA,0,0,0,0
0,3131,12103,OTROS COMPLEM. FUNC. AMBULANCIA,0,0,0,0
0,3131,13001,HORAS EXTRAS AMBULANCIA,0,0,0,0
0,3131,131,REMUN. L.T. AMBULANCIA,0,0,0,0
0,3131,15000,PRODUCT. FUNC. AMBULANCIA,0,0,0,0
0,3131,15100,GRATIFICACIONES F. AMBULANCIA,0,0,0,0
0,3131,15101,GRATIFICACIONES L.F. AMBULANCIA,0,0,0,0
0,3131,15300,DEDICACION FUNC. AMBULANCIA,0,0,0,0
0,3131,15301,DEDICACION LAB. AMBULANCIA,0,0,0,0
0,3131,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA. AMBULANCIA",1000,0,1000,113.1
0,3131,21400,ELEMENTOS DE TRANSPORTE AMBULANCIA,1000,0,1000,197.36
0,3131,22003,MAT.TECN.ESPE.NO.INVENTARIABLE AMBULANCIA,2000,0,2000,0
0,3131,22104,VESTUARIO AMBULANCIA,3000,0,3000,2952.4
0,3131,22106,PRODUCTOS FARMACEUTICOS AMBULANCIA,1500,0,1500,1571.89
0,3131,22500,TRIBUTOS ESTATALES AMBULANCIA,500,0,500,176.02
0,3131,22700,LIMPIEZA Y ASEO AMBULANCIA,0,0,0,0
0,3131,22706,ESTUD. Y TRABA. TECN. AMBULANCIA,1000,0,1000,506.78
0,3131,23120,LOCOMOCION PERSONAL AMBULANCIA,0,0,0,0
0,3370,15301,DEDICACION LAB.PARTICIPACION CIUDADANA,0,0,0,0
0,3370,22609,FESTEJOS (S.MARCOS.CABAL.CARN.ETC) PARTICIPACION CIUDADANA,57000,0,57000,55685.64
0,3370,13000,R.B. L.F. PARTICIPACION CIUDADANA,287031.04,13664.95,300695.99,295777.82
0,3370,13001,HORAS EXTRAS L.F. PARTICIPACION CIUDADANA,0,0,0,0
0,3370,13002,O.R. L.F. PARTICIPACION CIUDADANA,5809,0,5809,7033.47
0,3370,131,R. L.T.  PARTICIPACION CIUDADANA,0,0,0,0
0,3370,15101,GRATIFICACIONES L.F. PARTICIPACION CIUDADANA,0,0,0,0
0,3370,205,ARRENDAMIENTOS DE MOBILIARIO Y ENSERES,0,0,0,0
0,3370,21300,"REPARA. MANTE, MAQ.,INSTA Y UTILLA. PARTICIPACION CIUDADANA",2000,0,2000,1433.98
0,3370,22001,PRENSA LI. Y O. PUBLIC. PARTICIPACION CIUDADANA,0,0,0,0
0,3370,22003,MAT. TECN.ESPE. NO INV. PARTICIPACION CIUDADANA,3000,0,3000,694.79
0,3370,22100,ENERGIA ELCTRICA PARTICIPACION CIUDADANA,0,0,0,0
0,3370,22101,AGUA PARTICIPACION CIUDADANA,0,0,0,531.8
0,3370,223,TRANSPORTE PARTICIPACION CIUDADANA,0,0,0,0
0,3370,22601,ATENC. PROTO. Y REPRE. PARTICIPACION CIUDADANA,4000,0,4000,3704.85
0,3370,22602,PUBLIC. Y PROPAGANDA PARTICIPACION CIUDADANA,0,0,0,0
0,3370,22604,"JURIDICOS, CONTENCIOSOS PARTICIPACION CIUDADANA",0,0,0,0
0,3370,22606,"REUNIONES, CONFERENCIAS Y CURSOS PARTICIPACION CIUDADANA",0,0,0,0
0,3370,22706,ESTUD. Y TRABA.TÉCN.PARTICIPACION CIUDADANA,16078.85,0,16078.85,22743.55
0,3370,23120,LOCOMOCION PERSONAL PARTICIPACION CIUDADANA,0,0,0,0
0,3370,48100,"PREMIOS, BECAS Y PENS.  ESTU.  PARTICIPACION CIUDADANA",600,0,600,600
0,3370,48900,TRANSFE.  A FAMILIAS E INSTI. PARTCIPACION CIUDADANA,4500,0,4500,4133.8
0,3370,20300,ARRENDA.   MAQUI.  INSTALA.  Y UTI. PARTICIPACION CIUDADANA,10000,0,10000,1288.67
0,3380,22609,FESTEJOS POPULARES P. CIUDADANA,500000,0,500000,467567.43
0,9120,10000,RETRIBUCIONES BASICAS ORGANOS DE GOBIERNO,669015.53,0,669015.53,644995.16
0,9120,10001,OTRAS REMUNERACIONES ORGANOS DE GOBIERNO,0,0,0,0
0,9120,110,RETRIB. BASICAS Y OTRAS REMUNERACIONES DE PERSONAL EVENTUAL,0,0,0,0
0,9120,11000,R.B.  P.E. ORGANOS DE GOBIERNO,44331.84,0,44331.84,37420.39
0,9120,11001,R.C. P.E. ORGANOS DE GOBIERNO,100904.05,0,100904.05,87159.75
0,9120,11002,O.R. P.E. ORGANOS DE GOBIERNO,0,0,0,0
0,9120,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA. ORGANOS DE GOBIERNO",3000,0,3000,0
0,9120,21500,MOBILIARIO ORGANOS DE GOBIERNO,5000,0,5000,4422.55
0,9120,22199,OTROS SUMINISTROS ORGANOS DE GOBIERNO,3500,0,3500,0
0,9120,22601,ATENC.PROTO.Y REPRE. ORGANOS DE GOBIERNO,10000,0,10000,11199.15
0,9120,22706,ESTUDIOS Y TRABAJOS TECNICOS,0,0,0,0
0,9120,23000,DIETAS DE LOS MIEMBROS DE LOS ORGANOS DE GOBIERNO,39000,0,39000,32850.6
0,9120,23100,LOCOMOCION DE LOS MIEMBROS DE LOS ORGANOS DE GOBIERNO,1000,0,1000,197.98
0,9120,23101,LOCOMOCION PERSONAL,0,0,0,0
0,9121,22104,VESTUARIO ALCALDIA,0,0,0,600
0,9121,12000,SUELDOS DEL GRUPO A1 ALCALDIA,0,0,0,0
0,9121,12001,SUELDOS DEL GRUPO A2 ALCALDIA,0,0,0,0
0,9121,12002,SUELDOS DEL GRUPO B ALCALDIA,0,0,0,0
0,9121,12003,SUELDOS DEL GRUPO C1 ALCALDIA,0,0,0,0
0,9121,12004,SUELDOS DEL GRUPO C2 ALCALDIA,0,0,0,0
0,9121,12005,SUELDOS DEL GRUPO E ALCALDIA,7678.58,0,7678.58,7678.58
0,9121,12006,TRIENIOS FUNC. ALCALDIA,2902.08,0,2902.08,2902.08
0,9121,12100,COMPLEM. DESTINO ALCALDIA,3640.98,0,3640.98,3640.98
0,9121,12101,COMPLEM. ESPECIFICO ALCALDIA,6805.82,0,6805.82,6805.82
0,9121,12103,OTROS COMPLEM FUNC. ALCALDIA,8892,0,8892,8892
0,9121,12200,RETRIBUCIONES EN ESPECIE ALCALDIA,440,0,440,600
0,9121,13000,R.B. L.F. ALCALDIA,166385.34,0,166385.34,156366.01
0,9121,13001,HORAS EXTRAS L.F. ALCALDIA,0,0,0,0
0,9121,13002,O.R. L.F. ALCALDIA,4360.56,0,4360.56,4120.56
0,9121,15000,PRODUCT. FUNC. ALCALDIA,9138.12,0,9138.12,9138.12
0,9121,15001,PRODUCTIVIDAD LABORALES ALCALDIA,6360,0,6360,5460
0,9121,15100,GRATIFICACIONES F. ALCALDIA,0,0,0,0
0,9121,15101,GRATIFICACIONES L.F. ALCALDIA,0,0,0,0
0,9121,15300,DEDICACION FUNC. ALCALDIA,0,0,0,0
0,9121,15301,DEDICACION LAB. ALCALDIA,6840,0,6840,6840
0,9121,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA. ALCALDIA",3000,0,3000,6.2
0,9121,21400,ELEMENTOS DE TRANSPORTE ALCALDIA,300,0,300,0
0,9121,21500,MOBILIARIO ALCALDIA,3000,0,3000,362.76
0,9121,22000,MAT. OFICINA  ALCALDIA,0,0,0,0
0,9121,22001,PRENSA LI. Y O. PUBLIC. ALCALDIA,0,0,0,0
0,9121,22003,MAT.TEC.ESPE.NO.INVENTARIABLE ALCALDIA,2000,0,2000,0
0,9121,22199,OTROS SUMINISTROS ALCALDIA,2000,0,2000,0
0,9121,22202,TELEGRAFICAS ALCALDIA,100,0,100,4.19
0,9121,22300,TRANSPORTE  ALCALDIA,300,0,300,0
0,9121,22601,ATENC.PROTO.Y REPRE.ALCALDIA,20000,0,20000,20631.27
0,9121,22699,OTROS GASTOS DIVERSOS,0,0,0,0
0,9121,22706,ESTUDIOS Y TRABAJOS TECNICOS,0,0,0,0
0,9121,23120,LOCOMOCION PERSONAL ALCALDIA,0,0,0,0
0,9122,410,FUNDACION MPAL VALDEMORO SIGLO XXI DELEGACION PRESIDENCIA,0,0,0,0
0,9200,12000,SUELDOS GRUPO A1 ADMON. GRAL.,44031.96,0,44031.96,36693.3
0,9200,12001,SUELDOS GRUPO A2 ADMON. GRAL.,12906.52,0,12906.52,12906.52
0,9200,12002,SUELDOS GRUPO B ADMON. GRAL.,0,0,0,0
0,9200,12003,SUELDOS GRUPO C1 ADMON. GRAL.,39482.34,0,39482.34,19769.68
0,9200,12004,SUELDOS GRUPO C2 ADMON. GRAL.,0,0,0,0
0,9200,12005,SUELDOS GRUPO E ADMON. GRAL.,0,0,0,0
0,9200,12006,TRIENIOS FUNC. ADMON. GRAL.,14267.03,0,14267.03,14145.17
