#Fecha,Importe,Orgánica,Programa,Económica,Tercero,Nombre Ter.,Concepto
2017-02-13,311.54,0,342,22101,A86488087,CANAL DE ISABEL II GESTION SA,COMPENSACIÓN DIVIDENDO A CUENTA 2016 CON SUMINISTRO AGUA PISTAS PASEO DEL PRADO 127334122 DE 04-05-16 A 01-07-16
2017-02-13,1649.36,0,342,22101,A86488087,CANAL DE ISABEL II GESTION SA,COMPENSACIÓN DIVIDENDO A CUENTA 2016 CON SUMINISTRO AGUA POLIDEPORTIVO RESTON CONTRATO 187655893 DE 07-07-15 A 02-09-15
2017-02-13,247.61,0,342,22101,A86488087,CANAL DE ISABEL II GESTION SA,COMPENS.DIVIDENDO A CUENTA 2016 CON SUMINISTRO AGUA POLIDEPORTIVO 187655893 C/NEPTUNO 4 PABELLON DE 04-03-16 A 05-05-16
2017-02-13,333.06,0,342,22101,A86488087,CANAL DE ISABEL II GESTION SA,COMPENSACIÓN DIVIDENDO A CUENTA 2016 CON SUMINISTRO AGUA POLIDEPORTIVO 187657715 CL NEPTUNO 4 DE 04-03-16 A 05-05-16
2017-02-13,5300.68,0,342,22101,A86488087,CANAL DE ISABEL II GESTION SA,COMPENS.DIVIDENDO A CUENTA 2016 CON SUMINISTRO AGUA PISCINA CLIMATIZADA 201425752 VALDESANCHUELA DE 04-05-16 A 01-07-16
2017-02-13,306.20,0,342,22101,A86488087,CANAL DE ISABEL II GESTION SA,COMPENS.DIVIDENDO A CUENTA 2016 CON SUMINISTRO AGUA PISC CLIMATIZADA 201431210 VALDESANCHUELA DE 06-07-15 A 01-09-15
2017-02-13,333.06,0,342,22101,A86488087,CANAL DE ISABEL II GESTION SA,COMPENS.DIVIDENDO A CTA.2016 CON SUMINISTRO AGUA PISCINA CLIMATIZADA 201431210 VALDESANCHUELA DE 03-03-16 A 04-05-16
2017-02-13,76.16,0,342,22101,A86488087,CANAL DE ISABEL II GESTION SA,COMPENS.DIVIDENDO A CUENTA 2016 CON SUMINISTRO AGUA POLIDEPORT PABELLON 203198529 C/NEPTUNO S/N DE 04-03-16 A 05-05-16
2017-02-13,202.30,0,342,22101,A86488087,CANAL DE ISABEL II GESTION SA,COMPENSACIÓN DIVIDENDO A CUENTA 2016 CON SUMINISTRO AGUA PSEO PRADO 10 CONTRATO 228543013 DE 06-07-15 A 01-09-15
2017-02-13,36393.71,0,342,22101,A86488087,CANAL DE ISABEL II GESTION SA,COMPENSACIÓN DIVIDENDO A CUENTA 2016 CON SUMINISTRO AGUA POLIDEPORT 228543013 PASEO DEL PRADO 10 DE 04-05-16 A 01-07-16
2017-02-13,71.25,0,342,22101,A86488087,CANAL DE ISABEL II GESTION SA,COMPENSACIÓN DIVIDENDO A CUENTA 2016 CON SUMINISTRO AGUA RIEG FTES 228544023 CL DISEMINADOS 15 DE 04-05-16 A 01-07-16
2017-03-23,1751.17,0,342,22101,A86488087,CANAL DE ISABEL II GESTION SA,04-07-16 A 01-09-16 SUMINISTRO AGUA POLIDEPORT RESTON 187655893 CL NEPTUNO N 4 PABELLON DEPORTIVO
2017-04-17,328.75,0,342,22101,A86488087,CANAL DE ISABEL II GESTION SA,"COMPENSACION 1,5% 4 TRIM 2016/ 01-07-16 A 31-08-16 SUMINISTRO AGUA CONCEJ DEPORTES 51487192 CL RIO MANZANARES N 20"
2017-04-17,327.69,0,342,22101,A86488087,CANAL DE ISABEL II GESTION SA,"COMPENSACION 1,5% 4 TRIM 2016/ 01-07-16 A 31-08-16 SUMINISTRO AGUA CONCEJALIA DEPORTES 51766674 CL RIO MANZANARES N 20"
2017-04-17,327.69,0,342,22101,A86488087,CANAL DE ISABEL II GESTION SA,"COMPENSACION 1,5% 4 TRIM 2016/ 01-07-16 A 31-08-16 SUMINISTRO AGUA PISTAS 127334122 PASEO DEL PRADO N 26"
2017-04-17,883.59,0,342,22101,A86488087,CANAL DE ISABEL II GESTION SA,"COMPENSACIÓN 1,5% 4º TRIM 2016/01-07-16 A 31-08-16 SUMINISTRO AGUA PISC CLIMATIZADA 201425752 CNO VALDESANCHUELA S/N"
2017-01-05,439.77,0,342,22102,A28559573,GALP ENERGIA ESPAÑA SA,06-09-16 A 10-10-16 SUMINISTRO GAS POLIDEPORTIV PSEO PRADO 22155529 PSEO PRADO N 22 GIMNA
2017-01-05,3079.24,0,342,22102,A28559573,GALP ENERGIA ESPAÑA SA,12-09-16 A 10-10-16 SUMINISTRO GAS PISCINA CLIMATIZADA 22156213 CAMINO VALDESANCHUELA S/N PISCI
2017-01-05,629.62,0,342,22102,A28559573,GALP ENERGIA ESPAÑA SA,09-09-16 A 10-10-16 SUMINISTRO GAS PISCINA CLIMATIZADA 22155926 CL RIO MANZANARES N 20 LOCAL
2017-01-05,202.94,0,342,22102,A28559573,GALP ENERGIA ESPAÑA SA,06-09-16 A 10-10-16 SUMINISTRO GAS PABELLON DEL RESTON 22156554 CL NEPTUNO N 4 POLID
2017-01-19,107.67,0,342,22102,A28559573,GALP ENERGIA ESPAÑA SA,20-07-16 A 22-09-16 SUMINISTRO GAS POLIDEPORT RESTON 22156544 CL FEBO N 10 LOCAL
2017-01-19,86.08,0,342,22102,A28559573,GALP ENERGIA ESPAÑA SA,20-07-16 A 22-09-16 SUMINISTRO GAS POLIDEPORTIVO RESTON 22155804 CL FEBO S/N UNIFA
2017-03-08,213.64,0,342,22102,A28559573,GALP ENERGIA ESPAÑA SA,19-11-15 A 28-01-16 SUMINISTRO GAS POLIDEPORTIVO RESTON 22156544 CL FEBO N 10
2017-03-08,1717.22,0,342,22102,A28559573,GALP ENERGIA ESPAÑA SA,13-01-16 A 09-02-16 SUMINISTRO GAS PABELLON DEL RESTON 22156554 CL NEPTUNO N 4 POLID
2017-03-30,169.11,0,342,22102,A28559573,GALP ENERGIA ESPAÑA SA,10-10-16 A 04-11-16 SUMINISTRO GAS PABELLON DEL RESTON 22156554 CL NEPTUNO N 4 POLID
2017-03-30,341.01,0,342,22102,A28559573,GALP ENERGIA ESPAÑA SA,22-09-16 A 23-11-16 SUMINISTRO GAS POLIDEPORTIVO RESTON 22155804 CL FEBO S/N UNIFA
2017-03-30,338.41,0,342,22102,A28559573,GALP ENERGIA ESPAÑA SA,10-10-16 A 04-11-16 SUMINISTRO GAS PISCINA CLIMATIZ 22155926 CL RIO MANZANARES N 20 LOC
2017-03-30,5267.69,0,342,22102,A28559573,GALP ENERGIA ESPAÑA SA,10-10-16 A 04-11-16 SUMINISTRO GAS PISCINA CLIMATIZADA 22156213 CAMINO VALDESANCHUELA S/N PISCI
2017-03-30,632.72,0,342,22102,A28559573,GALP ENERGIA ESPAÑA SA,10-10-16A 07-11-16 SUMINISTRO GAS PABELLON DEPORTIVO 22155529 PASEO DEL PRADO N 22 GIMNA
2017-03-30,173.14,0,342,22102,A28559573,GALP ENERGIA ESPAÑA SA,22-09-16 A 23-11-16 SUMINISTRO GAS POLID RESTON 22156544 CL FEBO N 10 LOCAL
2017-04-21,1487.26,0,342,22102,A28559573,GALP ENERGIA ESPAÑA SA,04-11-16 A 07-12-16 SUMINISTRO GAS PABELLON DEL RESTON 22156554 CL NEPTUNO N 4 POLID
2017-04-21,839.98,0,342,22102,A28559573,GALP ENERGIA ESPAÑA SA,07-11-16 A 07-12-16 SUMINISTRO GAS PABELLON DEPORTIVO 22155529 PASEO DEL PRADO N 22 GIMNA
2017-04-21,9554.86,0,342,22102,A28559573,GALP ENERGIA ESPAÑA SA,04-11-16 A 07-12-16 SUMINISTRO GAS PISCINA CLIMATIZADA 22156213 CAMINI VALDESANCHUELA S/N PISCI
2017-02-24,123469.15,0,342,22700,A81941072,GESVIVAL  SA,"EN CONCEPTO DE PAGO A CUENTA, CORRESPONDIENTE AL MES DE JUNIO 2016, DE LA ENCOMIENDA DE LA GESTIÓN DE LAS ACTIVIDADES, T"
2017-04-27,130330.15,0,342,22700,A81941072,GESVIVAL  SA,"EN CONCEPTO DE PAGO A CUENTA, CORRESPONDIENTE AL MES DE JULIO 2016, DE LA ENCOMIENDA DE LA GESTIÓN DE LAS ACTIVIDADES, T"
2017-04-27,130330.15,0,342,22700,A81941072,GESVIVAL  SA,"AGOSTO 2016 PAGO A CUENTA, ENCOMIENDA GESTIÓN MANTO INSTALACIONES DEPORTIVAS"
2017-06-28,130330.15,0,342,22700,A81941072,GESVIVAL  SA,"SEPTIEMBRE 2016  PAGO A CUENTA, ENCOMIENDA DE GESTIÓN DE LAS MANTO INSTALACIONES DEPORTIVAS MUNICIPALES"
2017-02-27,200.00,0,430,22606,Protegido(*),CADENAS PORQUERAS RAQUEL,P.A.J. CELEBRACIÓN JORNADA DE LA RUTA DE VINOS COMUNIDAD  DE MADRID PARA PROMOCIONAR LA ACTIVIDAD HOSTELERA
2017-01-26,4104.98,0,432,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE ENERO DE 2017
2017-02-24,4104.98,0,432,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE FEBRERO DE 2017.
2017-03-27,4143.41,0,432,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE MARZO 2017.
2017-04-27,4143.41,0,432,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL MES DE ABRIL 2017.
2017-05-26,4157.76,0,432,13000,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE MAYO 2017
2017-06-28,8315.54,0,432,13000,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE JUNIO Y PAGA EXTRA.
2017-01-26,20.00,0,432,13002,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE ENERO DE 2017
2017-02-24,20.00,0,432,13002,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE FEBRERO DE 2017.
2017-03-27,20.00,0,432,13002,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE MARZO 2017.
2017-04-27,17.27,0,432,13002,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL MES DE ABRIL 2017.
2017-05-26,20.00,0,432,13002,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE MAYO 2017
2017-06-28,20.00,0,432,13002,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE JUNIO Y PAGA EXTRA.
2017-03-09,186.62,0,432,22199,Protegido(*),MORENO DOMINGUEZ MARIA OLGA,P.A.J. COMPRA MATERIAL NECESARIO PARA PODR LLEVAR A ACABO LA SEÑALIZACIÓN EXTERIOR DE LA OFICINA DE TURISMO.
2017-01-26,6238.17,0,433,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE ENERO DE 2017
2017-02-24,6383.70,0,433,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE FEBRERO DE 2017.
2017-03-27,7546.52,0,433,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE MARZO 2017.
2017-04-27,7504.31,0,433,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL MES DE ABRIL 2017.
2017-05-26,7546.52,0,433,13000,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE MAYO 2017
2017-06-28,14976.35,0,433,13000,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE JUNIO Y PAGA EXTRA.
2017-01-26,0.28,0,433,13002,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE ENERO DE 2017
2017-01-05,1939.24,0,433,22701,B87155834,AGAR FORMACION Y SERVICIOS SL,17-10-16 A 31-10-16 SERV DE RECEPCION Y CONSERGERIA INSTALACIONES CENTRO DE EMPRESAS VALDEMORO
2017-01-05,2435.00,0,433,22701,B87155834,AGAR FORMACION Y SERVICIOS SL,OCTUBRE 2016 SERV DE RECEPCION Y CONSERGERIA INSTALACIONES CENTRO DE EMPRESAS VALDEMORO
2017-06-12,4010.28,0,433,22701,B87155834,AGAR FORMACION Y SERVICIOS SL,NOVIEMBRE 2016 SERVICIO RECEPCION Y CONSERGERIA INSTALACIONES CENTRO DE EMPRESAS DE VALDEMORO
2017-06-12,4424.26,0,433,22701,B87155834,AGAR FORMACION Y SERVICIOS SL,DICIEMBRE 2016 PRESTACION SERVICIOS RECEPC CONSERGERIA CENTRO DE EMPRESAS
2017-06-12,0.01,0,433,22701,B87155834,AGAR FORMACION Y SERVICIOS SL,DICIEMBRE 2016 PRESTACION SERVICIOS RECEPC CONSERGERIA CENTRO DE EMPRESAS
2017-01-26,13498.23,0,491,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE ENERO DE 2017
2017-02-24,13498.24,0,491,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE FEBRERO DE 2017.
2017-01-26,756.00,0,491,13002,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE ENERO DE 2017
2017-02-24,756.00,0,491,13002,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE FEBRERO DE 2017.
2017-01-26,142.50,0,491,15301,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE ENERO DE 2017
2017-02-24,142.50,0,491,15301,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE FEBRERO DE 2017.
2017-01-05,877.26,0,491,21600,B98470685,APPLICATIONHOME SL,"JULIO A SEPTIEMBRE 2016 SERVICIO DE MANTENIMIENTO Y SOPORTE DE LA APLICACION """"SISTEMA GESTION DE NOTIFICACIONES""""(SGN)"
2017-01-05,473.57,0,491,21600,B95792784,ASESORES DE ORGANIZACION Y SISTEMAS DE INFORMATICA S L L  ADOS INFORMATICA,JUNIO 2016 MANTENIMIENTO DE LA  APLICACION GUIAS DE SERVICIOS SOCIALES
2017-01-05,1420.71,0,491,21600,B95792784,ASESORES DE ORGANIZACION Y SISTEMAS DE INFORMATICA S L L  ADOS INFORMATICA,OCTUBRE A DICIEMBRE 2016 MANTENIMIENTO APLICACION GUIAS
2017-01-05,1887.60,0,491,21600,A43066299,CARLOS CASTILLA INGENIEROS  SA,"OCTUBRE  2016 SERVICIOS EPSILON AAPP / LUISA CASTILLA, 11-13/10/2016 / M.BONILLA, 18-19/10/2016 /"
2017-01-19,1462.10,0,491,21600,B98470685,APPLICATIONHOME SL,"SERVICIO DE MANTENIMIENTO Y SOPORTE DE LA APLICACION """"SISTEMA GESTION DE NOTIFICACIONES""""(SGN) PARA EL EJERCICIO 2016 (EX"
2017-01-19,3097.47,0,491,21600,B41632332,SAGE AYTOS  SLU,1 JULIO A 30 SEPTIEMBRE 2016  Mantenimiento SICALWin. Lote 1. Expte 165/15.
2017-01-19,1074.38,0,491,21600,B41632332,SAGE AYTOS  SLU,"DEL 1 JULIO AL 30 SEPTIEMBRE 2016 Mantenimiento FIRMADOC (GestDoc y eFirma), Lote 2 - Expte 165/15."
2017-01-19,1753.98,0,491,21600,B41632332,SAGE AYTOS  SLU,1 DE JULIO AL 30 DE SEPTIEMBRE 2016 MANTENIMIENTO DE GPA
2017-03-15,741.13,0,491,21600,B82629585,ENDER APLICACIONES SL,MANTEN SOPORTE Y RENOVACION LICENCIA ANUAL TURNO.001 ENE-AGO 2016
2017-03-15,1960.78,0,491,21600,B98255466,MUNDIVERSO S L,INCLUYE 10.000 SMS (10 paquetes de 1000 sms / año) / Pestaña de Discapacidad (2 por año ) / LICENCIA EXTRA (2 licencias
2017-03-15,1077.72,0,491,21600,B41632332,SAGE AYTOS  SLU,"01-07-16 A 30-09-16 Cuota Suscripción Aytosfactur@, Lote 4 - Expte 165/15."
2017-03-30,178.26,0,491,21600,B98255466,MUNDIVERSO S L,INCLUYE 10.000 SMS (10 paquetes de 1000 sms / año) / Pestaña de Discapacidad (2 por año ) / LICENCIA EXTRA (2 licencias
2017-04-21,877.26,0,491,21600,B98470685,APPLICATIONHOME SL,"SERVICIO DE MANTENIMIENTO Y SOPORTE DE LA APLICACION """"SISTEMA GESTION DE NOTIFICACIONES""""(SGN) PARA EL EJERCICIO 2016 (EX"
2017-04-21,1097.47,0,491,21600,A78468881,BARATZ SERVICIOS DE TELEDOCUMENTACION SA,"08-09-16 A 07-12-16 Servi de manten y asisten técnica del SisteIntegra de Gestión Bibliotec Absys, licenc para 13 us"
2017-04-21,1097.47,0,491,21600,A78468881,BARATZ SERVICIOS DE TELEDOCUMENTACION SA,"06-06-16 A 07-09-16 Serv de manten y asisten téca del sist integradoges bibliotecaria absys, licencia para 13 us"
2017-04-21,1966.25,0,491,21600,A43066299,CARLOS CASTILLA INGENIEROS  SA,NOVIEMBRE 25 HORAS SERVICIÓN PORTAL EMPLEADO Y GESTIÓN DE TIEMPO.
2017-04-21,1494.35,0,491,21600,A43066299,CARLOS CASTILLA INGENIEROS  SA,"SERVICIOS EPSILON NOMINA / MAGD.BONILLA, 12, 15 Y 16/12/16 / EL CREDITO REPRESENTADO POR ESTE DO / CUMENTO HA SIDO CEDID"
2017-04-21,2799.64,0,491,21600,B83889576,INGENIERIA DE PROCESOS ADMINISTRATIVOS SL,"DE 07/2016 A 09/2016 Expte. 174/16-Lote 2-Servicio de Mantenimiento y sde Secret Gral, OMIC, y Servicios WEB de"
2017-04-21,2720.98,0,491,21600,B83889576,INGENIERIA DE PROCESOS ADMINISTRATIVOS SL,JULIO A SEPTIEMBRE 2016 Expte.174/16-Lote 1-Mantenimiento Aplicación Informática ServEx
2017-04-21,2720.98,0,491,21600,B83889576,INGENIERIA DE PROCESOS ADMINISTRATIVOS SL,28-10-16 A 31-12-16 Expte.174/16-Lote 1-Mantenimiento Aplicación Informática ServEx
2017-04-21,2799.64,0,491,21600,B83889576,INGENIERIA DE PROCESOS ADMINISTRATIVOS SL,"01-10-16 A 31-12-16 Exp174/16-Lote 2-Servicio de Manten y soporte de los mods de Secretaria General, OMIC, y Serv WEB"
2017-04-21,3097.47,0,491,21600,B41632332,SAGE AYTOS  SLU,01-10-16 A 31-12-16 Mantenimiento SICALWin. Lote 1. Expte 165/15.
2017-04-21,1077.72,0,491,21600,B41632332,SAGE AYTOS  SLU,"01-10-16 A 31-12-16 Cuota Suscripción Aytosfactur@, Lote 4 - Expte 165/15.L"
2017-04-21,1753.98,0,491,21600,B41632332,SAGE AYTOS  SLU,"01-10-16 A 31-12-16 Mantenimiento GPA, Lote 3 - Expte 165/15."
2017-04-21,1074.38,0,491,21600,B41632332,SAGE AYTOS  SLU,"01-10-16 A 31-12-16 Mantenimiento FIRMADOC (GestDoc y eFirma), Lote 2 - Expte 165/15."
2017-04-21,2410.80,0,491,22199,B85329696,2aCAD GLOBAL GROUP S L,ADQUISICIÓN DE UNA LICENCIA DE AUTOCAD PARA SERVICIOS TECNICOS DEL AYTO / URBANISMO
2017-03-08,4489.83,0,491,22200,A82018474,TELEFONICA DE ESPAÑA  SA,01-09-16 A 30-09-16 FACTURACION PERSONALIZADA MODALIDAD FRA 047682001 CUOTAS//TRAFICOS 01-08-16 A 31-08-16
2017-03-08,9387.93,0,491,22200,A78923125,TELEFONICA MOVILES ESPAÑA SA,Movistar - Otros conceptos - Importe concertado Abril 2016 ( Nº de líneas: 201 )
2017-03-08,9387.93,0,491,22200,A78923125,TELEFONICA MOVILES ESPAÑA SA,AGOSTO 2016 Movistar - Otros conceptos - Importe concertado Agosto 2016 ( Nº de líneas: 195 )
2017-03-08,9387.93,0,491,22200,A78923125,TELEFONICA MOVILES ESPAÑA SA,Movistar - Otros conceptos - Importe concertado Junio 2016 ( Nº de líneas: 200 )
2017-03-08,9387.93,0,491,22200,A78923125,TELEFONICA MOVILES ESPAÑA SA,Movistar - Otros conceptos - Importe concertado Mayo 2016 ( Nº de líneas: 201 )
2017-03-08,9387.93,0,491,22200,A78923125,TELEFONICA MOVILES ESPAÑA SA,Movistar - Otros conceptos - Importe concertado Julio 2016 ( Nº de líneas: 196 )
2017-03-08,9387.93,0,491,22200,A78923125,TELEFONICA MOVILES ESPAÑA SA,18 AGOSTO A 17 SEPTIEMBRE 2016 Movistar - Otros conceptos - Importe concertado  ( Nº de líneas: 195 )
2017-03-08,9387.93,0,491,22200,A78923125,TELEFONICA MOVILES ESPAÑA SA,OCTUBRE 2016 Movistar - Otros conceptos - Importe concertado  ( Nº de líneas: 195 )
2017-03-30,4970.61,0,491,22200,A82018474,TELEFONICA DE ESPAÑA  SA,FACTURACION PERSONALIZADA MODALIDAD: CARGO UNICO - IVA - Abono/Ref.Factura: 047682001 - Periodo regular de cuotas: 01/11
2017-03-30,9387.93,0,491,22200,A78923125,TELEFONICA MOVILES ESPAÑA SA,NOVIEMBRE 2016 Movistar - Otros conceptos - Importe concertado ( Nº de líneas: 195 )
2017-04-21,9387.93,0,491,22200,A78923125,TELEFONICA MOVILES ESPAÑA SA,DICIEMBRE 2016 Movistar - Otros conceptos - Importe concertado ( Nº de líneas: 195 )
2017-06-12,4774.51,0,491,22200,A82018474,TELEFONICA DE ESPAÑA  SA,01-01-17 AL 31-01-17 FACTURACION PERSONALIZADA MODALIDAD CARGO UNICO
2017-06-12,5076.03,0,491,22200,A82018474,TELEFONICA DE ESPAÑA  SA,DICIEMBRE 2016 FACTURACION PERSONALIZADA MODALIDAD: CARGO UNICO - IVA - Abono/Ref.Factura: 047682001
2017-06-20,5053.84,0,491,22200,A82018474,TELEFONICA DE ESPAÑA  SA,01-10-16 A 31-10-16 FACTUR PERSONALI MODAL: CARGO UNICO Ref.Factura: 047682001 - Periodo regular de cuotas:
2017-06-20,9387.93,0,491,22200,A78923125,TELEFONICA MOVILES ESPAÑA SA,ENERO 2017 MOVIESTAR IMPORTE CONCERTADO
2017-01-05,949.85,0,491,22204,A62186556,VODAFONE ONO SAU,OCTUBRE SERVICIO DE ACCESO A INTERNET GARANTIZADO PARA EL AYTO DE VALDEMORO DEL 12-10-16 A 11-11-16
2017-01-05,198.44,0,491,22204,A62186556,VODAFONE ONO SAU,OCTUBRE SERVICIO DE INTERNET BANDA ANCHA 200 MB DEL 12-10-16 A 11-11-16
2017-01-05,590.48,0,491,22204,A62186556,VODAFONE ONO SAU,OCTUBRE 2016 HOSTING PLATAFORMA GESTIONADA POR LA APLICACIÓN MID LEVEL
2017-01-19,949.85,0,491,22204,A62186556,VODAFONE ONO SAU,MARZO SERVICIO ACCESO INTERNET GARANTIZADO PARA AYTO VALDEMORO 11/03/2016 A 12/04/2016
2017-01-19,198.44,0,491,22204,A62186556,VODAFONE ONO SAU,MARZO SERVICIO DE BANDA ANCHA 200 MB DEL 12-03-16 A 11-04-16
2017-01-19,590.48,0,491,22204,A62186556,VODAFONE ONO SAU,SEPTIEMBRE 2016 SERVICIO HOSTING PLATAFORMA MID LEVEL.
2017-03-08,590.48,0,491,22204,A62186556,VODAFONE ONO SAU,Plataforma Gestionada de Aplicaciones Mid Level ( Hosting - HOSTING ) / Conectividad Hosting 512 kbps (MAYO 2016
2017-03-08,949.85,0,491,22204,A62186556,VODAFONE ONO SAU,AGOSTO 2016 SERV ACCESO A INTERNET GARANTIZADO PARA EL AYTO DE VALDEMORO DEL 12/08/2016 AL 11/09/2016
2017-03-08,198.44,0,491,22204,A62186556,VODAFONE ONO SAU,AGOSTO 2016 SERVICIO DE INTERNET BANDA ANCHA 200 MB DEL 12/08/2016 AL 11/09/2016
2017-03-08,198.44,0,491,22204,A62186556,VODAFONE ONO SAU,SEPTIEMBRE 2016 SERVICIO DE INTERNET BANDA ANCHA 200 MB DEL 12/09/2016 AL 11/10/2016
2017-03-08,949.85,0,491,22204,A62186556,VODAFONE ONO SAU,SEPTIEMBRE 2016 ACCESO A INTERNET GARANTIZADO PARA EL AYTO DE VALDEMORO 12/09/2016 AL 11/10/16
2017-03-30,198.44,0,491,22204,A62186556,VODAFONE ONO SAU,OCTUBRE 2016 12-11-16 a 11-12-16 Banda Ancha Plus 200M / 15M ( Inter Serv y Altas - Id: 545738851 ) / Banda Ancha 200Mb
2017-03-30,949.85,0,491,22204,A62186556,VODAFONE ONO SAU,OCTUBRE2016 SERVICIO ACCESO A INTERNET GARANZIDO DEL AYTO DEL 12-11-16 a 11-12-16
2017-03-30,590.48,0,491,22204,A62186556,VODAFONE ONO SAU,NOVIEMBRE 2016Hosting Dedicado Plataf Gestionada de Aplicac Mid Level ( HOSTING ) / Conect Hosting 512 kbps(
2017-04-26,590.48,0,491,22204,A62186556,VODAFONE ONO SAU,01-08-16 AL 31-08-16 SERVICIO DE TELECOMUNICACION FACTURADA
2017-06-12,590.48,0,491,22204,A62186556,VODAFONE ONO SAU,ENERO 2017 HOSTING DEDICADO PLATAFORMA GESTIONADA APLICACIONES MID LEVEL
2017-06-20,198.44,0,491,22204,A62186556,VODAFONE ONO SAU,DICIEMBRE 2016 SERVICIO BANDA ANCHA 200 MB 12/12/2016 AL 11/01/2017
2017-01-05,105.88,0,491,22706,B45243474,"SERCAMAN 1, S.L.",SEPTIEMBRE MANTENIMIENTO DE CUATRO FOTOCOPIADORAS DEL AYUNTAMIENTO
2017-01-19,2404.88,0,491,22706,B92828946,NOVASOFT SERVICIOS TECNOLOGICOS S L,MAYO 2016 SOPORTE TECNICO Y MANTENIMIENTO WEB DURANTE EL MES DE MAYO AÑO 2016
2017-01-19,2404.88,0,491,22706,B92828946,NOVASOFT SERVICIOS TECNOLOGICOS S L,ABRIL 2016 SOPORTE TECNICO Y MANTENIMIENTO WEB DURANTE ABRIL MES 4
2017-03-15,2404.88,0,491,22706,B92828946,NOVASOFT SERVICIOS TECNOLOGICOS S L,JULIO 2016 SOPORTE TECNICO Y MANTENIMIENTO WEB MES DE JULIO
2017-03-30,2404.88,0,491,22706,B92828946,NOVASOFT SERVICIOS TECNOLOGICOS S L,AGOSTO 2016 SOPORTE TECNICO Y MANTENIMIENTO WEB ( MES 8 )
2017-03-30,200.36,0,491,22706,B45243474,"SERCAMAN 1, S.L.",OCTUBRE 2016  MANTENIMIENTO 4 FOTOCOPIADORA DEL AYTO DE VALDEMORO
2017-04-21,2404.88,0,491,22706,B92828946,NOVASOFT SERVICIOS TECNOLOGICOS S L,MES 9 SOPORTE TECNICO Y MANTENIMIENTO WEB (noviembre)
2017-04-21,105.88,0,491,22706,B45243474,"SERCAMAN 1, S.L.",NOVIEMBRE 2016 M CONTRATO DE MANTENIMIENTO DE LA MAQUINA AF-1515  N/S: K2068601776    CRTO DÍA JUAN
2017-06-20,2404.88,0,491,22706,B92828946,NOVASOFT SERVICIOS TECNOLOGICOS S L,DICIEMBRE 2016 MES 10 CONTRATO SOPORTE TECNICO Y MANTENIMIENTO WEB
2017-06-20,105.88,0,491,22706,B45243474,"SERCAMAN 1, S.L.",DICIEMBRE AÑO 2016 CONTRATO DE MANTENIMIENTO DE LA MAQUINA AF-1515  N/S: K2068601776  CENTRO DÍA JUAN
2017-01-26,9052.43,0,493,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE ENERO DE 2017
2017-02-24,9052.43,0,493,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE FEBRERO DE 2017.
2017-03-27,9052.43,0,493,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE MARZO 2017.
2017-04-27,9052.43,0,493,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL MES DE ABRIL 2017.
2017-05-26,9052.43,0,493,13000,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE MAYO 2017
